transfermarkt_id	futbolcu	gol	mac	istatistik_durumu	kulup_sayisi	aciklama
31126	Ezequiel Alejo Carboni	7	379	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
53760	Fábio Bahia	7	278	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
221914	Fabio Marangon	7	180	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
64503	Fábio Nunes	7	42	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
521840	Federico Frigerio	7	190	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
630023	Fehmi Koç	7	8	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
75125	Ferdinando Leda	7	166	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
2152	Ferhat Kıskanç	7	150	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
15450	Fernando Santos	7	209	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
251145	Fernando Zunzunegi Rodríguez	7	155	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
98313	Formose Mendy	7	121	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
224937	Franco Marchegiani	7	256	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
23979	Frédéric Thomas	7	193	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
95140	Friedel Rausch	7	195	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
54474	Gabriel Roth	7	55	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
175580	Gareth Hall	7	280	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
14830	Geirmund Brendesæter	7	294	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
99688	Gennadi Styopushkin	7	149	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
257951	Gérard Farison	7	330	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
121786	Gerhard Busch	7	105	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
226108	Giacomo Ferri	7	402	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
227673	Gian Paolo Manighetti	7	403	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
224918	Giancarlo Camolese	7	372	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
222989	Gianpaolo Rossi	7	348	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
45407	Gideon Boateng	7	46	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
389058	Giovanni Bertini	7	189	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
504705	Giovanni Colasante	7	247	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
227452	Giuseppe Carillo	7	332	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
474533	Giuseppe Pallavicini	7	281	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
227797	Giuseppe Zinetti	7	354	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
35570	Gontzal Rodríguez Díez	7	128	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
224005	Graziano Bini	7	266	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
369741	Guglielmo Bacci	7	168	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
87075	Gunnar Einarsson	7	246	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
143463	Gustavo Fernández	7	22	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
92233	Halil İbrahim Kara	7	181	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
20662	Hani Said (1980 doğumlu futbolcu)	7	254	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
4621	Hannu Haarala	7	155	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
135649	Harry Lubse	7	28	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
207042	Harry Sinkgraven	7	334	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
264878	Hassan Hanini	7	40	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
202039	Hélio José de Souza Gonçalves	7	76	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
8336	Helmut Gabriel	7	191	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
70136	Helton Dos Reis	7	152	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
186045	Henrik Breimyr	7	94	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
53955	Heriberto Morales	7	354	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
99703	Hermann-Dieter Bellut	7	112	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
24466	Hugo Faria	7	347	EKSIK	7	Weekly match dataset only; historical aggregate unavailable
732956	Hugo Fernández	7	84	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
176055	Ian Ross	7	356	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
12942	Ibrahim Kargbo	7	397	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
220889	Ibrahima Sory Bangoura	7	69	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
308889	Ignacio Bergara	7	81	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
484672	Ignazio Gnoffo	7	231	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
155550	Iñaki Sáez	7	263	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
200766	Iñaki Zabala Goiburu	7	177	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
308	Ingo Hertzsch	7	409	EKSIK	7	Weekly match dataset only; historical aggregate unavailable
369035	Isidoro Artico	7	59	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
81916	Issouf Ouattara	7	94	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
801615	István Horwart	7	72	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
319023	Ivan Golac	7	308	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
13187	Ivan Litera	7	87	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
115886	İsmail Demiriz	7	285	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
75021	İsmail Özeren	7	115	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
66444	İsmail Özgür Göktaş	7	71	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
85219	İzzet Yıldırım	7	301	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
70965	Jaime Ramos Hernández	7	432	EKSIK	7	Weekly match dataset only; historical aggregate unavailable
321	Jan Sandmann	7	144	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
21633	Jan Veenhof	7	296	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
200123	Javier Clemente	7	56	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
27237	Javier Iturriaga	7	126	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
244097	Jean-Louis Cazes	7	276	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
481983	Jean-Luc Le Magueresse	7	200	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
28329	Jérôme Foulon	7	422	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
250618	Jerrome Sobers	7	140	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
7836	Jesús Galván Carrillo	7	304	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
175998	Jimmy Aggrey	7	199	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
66384	João Mawete	7	60	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
122420	Johan Kulhan	7	91	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
26414	Jóhan Troest Davidsen	7	140	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
222877	John Conway	7	48	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
158066	Jon Iruarrizaga	7	223	EKSIK	7	Weekly match dataset only; historical aggregate unavailable
358309	Jon Irureta Rey	7	144	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
87339	Jonathan Ferrari	7	97	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
571452	José António Garrido	7	210	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
155545	José Antonio Latorre	7	55	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
14206	José Carlos Leite de Sousa	7	234	EKSIK	9	Weekly match dataset only; historical aggregate unavailable
135349	José Leandro Ferreira	7	119	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
273535	José Luis Ablanedo	7	183	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
2759	José Manuel Colmenero Crespo	7	207	EKSIK	8	Weekly match dataset only; historical aggregate unavailable
99742	Josef Weilbächer	7	199	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
117427	József Szendrei	7	270	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
29128	Juan José Bezares Alarcón	7	327	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
310552	Juan José Enríquez	7	165	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
180072	Juan José Maqueda	7	171	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
52728	Kai Schwertfeger	7	125	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
121081	Karim Meliani	7	132	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
66801	Kevin van Essen	7	61	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
9361	Kingsley Obiekwu	7	63	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
502	Klaus Mirwald	7	158	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
112223	Kurt Rettkowski	7	131	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
95122	Lennart Larsson	7	26	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
215893	Léon Dolmans	7	112	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
106422	Leonardo Astrada	7	303	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
144004	Luca Cacioli	7	260	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
22282	Luca Minopoli	7	271	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
502061	Luciano Cesini	7	436	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
223105	Luciano De Paola	7	516	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
228872	Luciano Marangon	7	284	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
3808	Lucien Mettomo	7	109	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
107632	Ludger Kanders	7	72	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
373465	Luigi Bartolomei	7	109	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
834186	Luigi Calda	7	43	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
469102	Luigi Pogliana	7	314	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
136522	Luís Carlos da Silva Marques	7	140	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
154588	Luis Fernando Fernández	7	349	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
63115	Luis Fernando Páez	7	53	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
151563	Luuk Balkestein	7	219	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
96669	Manfred Eickerling	7	65	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
29166	Marc Bernaus	7	352	EKSIK	10	Weekly match dataset only; historical aggregate unavailable
148438	Marcello Lippi	7	365	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
42348	Marcelo Sarmiento	7	284	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
588026	Marco Antônio Boiadeiro	7	158	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
39063	Marco Gbarssin	7	166	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
197378	Marco Mazza	7	185	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
1229	Marcus Petsch	7	298	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
67950	Marinho Donizete	7	189	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
24641	Mario Cvitanović	7	290	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
135867	Mario Osuna	7	95	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
15230	Mariusz Piekarski	7	126	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
380360	Mark Higgins	7	265	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
139192	Mark Janssen	7	36	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
3774	Mark Rossiter	7	151	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
176214	Mark Seagraves	7	263	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
31368	Markus Brüdigam	7	264	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
432	Markus Lösch	7	337	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
172827	Martin Bremer	7	60	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
223460	Massimiliano Corrado	7	163	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
336137	Massimo Mancini	7	368	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
5792	Matías Almeyda	7	314	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
21774	Matteo Abbate	7	215	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
186445	Maurice Steijn	7	134	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
106109	Mauricio Pineda	7	178	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
228558	Mauro Facci	7	420	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
407871	Mauro Marmaglio	7	233	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
74235	Maximiliano Arias	7	118	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
39540	Medhat Abdelhadi	7	86	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
5279	Mehdi Paşazade	7	68	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
572983	Metin Altınay	7	151	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
34598	Michael Helegbe	7	95	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
293873	Mick McNeil	7	324	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
187799	Miguel Fuentes Azpiroz	7	439	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
176448	Mike Duxbury	7	456	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
73069	Mikel Amantegui	7	287	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
222012	Mikel Zarrabeitia	7	150	EKSIK	7	Weekly match dataset only; historical aggregate unavailable
33823	Miki Roqué	7	78	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
34441	Milan Pecelj	7	42	EKSIK	7	Weekly match dataset only; historical aggregate unavailable
303983	Milovan Đorić	7	168	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
216658	Mino	7	314	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
405014	Mirco Paganelli	7	237	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
895	Mirko Baschetti	7	207	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
